service_id,status,name,monday_open_hours,tuesday_open_hours,wednesday_open_hours,thursday_open_hours,friday_open_hours,address,city,state,postcode,latitude,longitude,saturday_open_hours,parent_org,sunday_open_hours
c6d70a6b-5968-0f4e-a714-f327e9c14513,CLOSED,Collins Street Specialist Centre,07:45:00 - 18:15:00,07:45:00 - 18:15:00,07:45:00 - 18:15:00,07:45:00 - 18:15:00,07:45:00 - 18:15:00,"Manchester Unity Building,Level 12,220 Collins Street",Melbourne,VIC,3000,-37.81515121,144.96606445,,,
1a4b67a6-4f90-cfb1-2ddb-b46878eb5334,CLOSED,Chen Robert Y Dr - East Melbourne,10:00:00 - 18:00:00,10:00:00 - 18:00:00,10:00:00 - 18:00:00,10:00:00 - 18:00:00,10:00:00 - 18:00:00,"Level 2 Suite 205,100 Victoria Parade",East Melbourne,VIC,3002,-37.8086319,144.97489929,,"CHEN, ROBERT",
faff0a5f-f955-3671-7be6-2bc436970584,CLOSED,Collins Dental Image,07:45:00 - 17:45:00,07:45:00 - 17:45:00,07:45:00 - 17:45:00,07:45:00 - 17:45:00,07:45:00 - 12:45:00,"Suite 206,220 Collins Street",Melbourne,VIC,3000,-37.81527328,144.96617126,,,
b45f978f-7445-e082-fee6-4daad388e844,CLOSED,Specsavers Optometrists - Melbourne CBD - Lt Collins St,09:00:00 - 17:30:00,09:00:00 - 17:30:00,09:00:00 - 17:30:00,09:00:00 - 17:30:00,09:00:00 - 17:30:00,309 Little Collins Street,Melbourne,VIC,3000,-37.81513977,144.9644165,09:00:00 - 17:00:00,Specsavers Optometrists,10:00:00 - 16:00:00
ba637d6b-d016-45ee-3a62-a72db7e3305f,CLOSED,Complete Physio Melbourne,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,"Suite G1,62 Wellington Parade",East Melbourne,VIC,3002,-37.81641769,144.98822021,,,
de1ebdf2-897a-e686-eea8-00cc4b66ee03,CLOSED,Dr Owen Stock,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Suite 115,320 Victoria Parade",East Melbourne,VIC,3002,-37.80944061,144.98234558,,,
3dbad94e-2df1-0123-e82f-b2b0d6cb9c70,CLOSED,Victorian Cardiovascular Services - Melbourne CBD,08:00:00 - 17:00:00,,,08:00:00 - 17:00:00,,"Level 8,459 Little Collins Street",Melbourne,VIC,3000,-37.81658173,144.9596405,,Victorian Cardiovascular Services,
05d5c117-6d48-4e21-bdfc-03f09f78ccf5,CLOSED,Dr Adam Pendlebury - Gynaecologist,08:00:00 - 16:00:00,08:00:00 - 16:00:00,08:00:00 - 16:00:00,08:00:00 - 16:00:00,08:00:00 - 16:00:00,"Epworth Freemasons,Level 6 Suite 6.1,124 Grey Street",East Melbourne,VIC,3002,-37.81156733,144.98427178,,,
02fc68ff-f2a8-d45b-95ab-a0dfd6922f7b,CLOSED,Alfred Health Cancer Services - Thyroid Cancer Multidisciplinary Meeting,,,07:00:00 - 08:00:00,,,"Amrep Building, The Alfred,Commercial Road",Melbourne,VIC,3004,-37.84528732,144.98168945,,Alfred Health,
17095f1c-441e-b907-c5e5-4b5455d57df6,CLOSED,HEALTH 4 WOMEN PTY LTD,09:00:00 - 16:00:00,09:00:00 - 16:00:00,09:00:00 - 16:00:00,09:00:00 - 16:00:00,09:00:00 - 16:00:00,"Chelsea House,Suite 327,55 Flemington Road",North Melbourne,VIC,3051,-37.79981995,144.9541626,,,
63da04de-e7b1-45a9-935f-999af0ac1fd2,CLOSED,Winnett Specialist Group,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,"Queens Terrace,382 Victoria Parade",East Melbourne,VIC,3002,-37.80943596,144.98440009,,,
f10f87a5-c048-c416-16e5-92c1c2896945,CLOSED,Andrew Harris Optometrist,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,56 Errol Street,North Melbourne,VIC,3051,-37.80382538,144.94981384,10:00:00 - 12:30:00,,
80d4fe80-c43a-a074-7333-b141adb55b67,CLOSED,Dr Mark Umstad,08:00:00 - 16:00:00,08:00:00 - 16:00:00,08:00:00 - 16:00:00,08:00:00 - 16:00:00,08:00:00 - 16:00:00,"Royal Womens Hospital,Level 2 Suite 5,20 Flemington Road",Parkville,VIC,3052,-37.79895782,144.95445251,,,
fb46f92a-e003-b74d-1ddf-528c36fd167f,CLOSED,Centre for Eye Research Australia,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Level 7,32 Gisborne Street",East Melbourne,VIC,3002,-37.80899811,144.97637939,,,
1f0bd279-d508-5e4b-9548-639d863b73a6,CLOSED,Dr Laura Chin-Lenn,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Epworth Freemasons Medical Centre,Suite 112,320 Victoria Parade",East Melbourne,VIC,3002,-37.80942154,144.98248291,,"CHIN-LENN, LAURA",
85b9822d-db98-0c48-9907-65a8b09f94dd,CLOSED,Olympic Park Sports Medicine Centre,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 18:00:00,08:00:00 - 20:00:00,08:00:00 - 18:00:00,60 OLYMPIC BOULEVARD,Melbourne,VIC,3004,-37.82479167,144.9821675,08:00:00 - 13:00:00,Olympic Park Sports Medicine Centre,
42acaae0-e7ec-0a62-fd5b-38c6ca05a94d,CLOSED,Positive Solutions Psychological Services,09:00:00 - 19:00:00,09:00:00 - 19:00:00,09:00:00 - 19:00:00,09:00:00 - 19:00:00,09:00:00 - 19:00:00,"Level 31,120 Collins Street",Melbourne,VIC,3000,-37.8166275,144.96382141,,,
27b91d77-a01c-75bb-7dc3-e193a4991d20,CLOSED,cohealth - Kensington,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,12 Gower Street,Kensington,VIC,3031,-37.79482651,144.92913818,,WESTERN REGION HEALTH CENTRE LTD.,
63777e6f-edb0-e4c6-06a4-b153716ef6d3,CLOSED,Melbourne Dentistry,07:30:00 - 17:00:00,07:30:00 - 17:00:00,07:30:00 - 17:00:00,07:30:00 - 17:00:00,07:30:00 - 17:00:00,"Kurrajong House, Melbourne Dentistry,Level 2,175 Collins Street",Melbourne,VIC,3000,-37.81531143,144.96801758,,,
8ff26993-1b62-419f-a018-6ea2177a38b8,CLOSED,Melbourne Paediatric Physiotherapy,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"CP Therapy,74 Faraday Street",Carlton,VIC,3053,-37.798967,144.971922,,,
34ce89d9-35c9-e7a1-7d0f-bbb1931b4950,CLOSED,David Chong,08:00:00 - 18:00:00,08:00:00 - 18:00:00,08:00:00 - 18:00:00,08:00:00 - 18:00:00,08:00:00 - 18:00:00,"Suite 3,228 Clarendon Street",East Melbourne,VIC,3002,-37.80945587,144.98400879,,David Chong,
7b37e7ee-f37f-aaf7-a419-89d52c9edbda,CLOSED,"Thrive Chiropractic, Carlton",15:30:00 - 18:30:00,,15:30:00 - 18:30:00,,15:30:00 - 18:30:00,"Darling Terrace,143 Drummond Street",Carlton,VIC,3053,-37.8032341,144.96768188,09:00:00 - 11:00:00,,
88b19cda-40af-da31-56b7-39ab42b130dd,CLOSED,Kurrajong Dentists,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,"Level 2,175 Collins Street",Melbourne,VIC,3000,-37.81534576,144.96803284,,,
eb8c6602-3e53-74ad-428c-63d432a00bc4,CLOSED,Dr Michelle Pizer,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,"Level 3,162 COLLINS STREET",Melbourne,VIC,3000,-37.81450337,144.96784754,,,
5c373159-6834-127e-50da-33bb6b70ca6b,CLOSED,Victorian Clinical Genetics Services - Royal Children's Hospital,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Ground Floor Specialist Clinics Royal Children's Hospital,50 Flemington Road",Parkville,VIC,3052,-37.79475021,144.95059204,,VICTORIAN CLINICAL GENETICS SERVICES LIMITED,
8f038a1a-2777-056c-d9e0-b39c4d9d6296,CLOSED,Associate Professor Richard J Stark,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Level 14,15 Collins Street",Melbourne,VIC,3000,-37.81385422,144.97335815,,,
6da462b1-c6c0-f361-d171-497479c6f049,OPEN,The Alfred Intensive Care Unit,00:00:00 - 23:59:00,00:00:00 - 23:59:00,00:00:00 - 23:59:00,00:00:00 - 23:59:00,00:00:00 - 23:59:00,"Alfred Hospital,55 Commercial Road",Melbourne,VIC,3004,-37.8469696,144.98242188,00:00:00 - 23:59:00,,00:00:00 - 23:59:00
3b810189-cee4-6af7-1c32-9f8bb6815374,CLOSED,Dr Philip Jumeau,09:00:00 - 17:00:00,09:00:00 - 17:00:00,,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Suite 7,766 Elizabeth Street",Melbourne,VIC,3000,-37.80054474,144.95799255,,,
03d62deb-1d32-59e5-40c3-87100557941e,CLOSED,Nick Antoniou Hand Therapy (CBD),08:00:00 - 18:00:00,08:00:00 - 18:00:00,08:00:00 - 18:00:00,08:00:00 - 18:00:00,08:00:00 - 18:00:00,"Specialists on Collins,Level 4,250 Collins Street",Melbourne,VIC,3000,-37.81547928,144.96548462,,"ANTONIOU, NICK",
5cb081d1-ae23-573b-b2fb-bcb0f780bf35,CLOSED,"Dr Victor Mar, General Surgeon - Latrobe Street",,,,09:00:00 - 17:00:00,,"Suite 1,161 La Trobe Street",Melbourne,VIC,3000,-37.80889511,144.96702576,,,
e4c39575-7c83-7099-7eae-27621ec711dc,CLOSED,Prosthodontic Group,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,"Level 8,24 Collins Street",Melbourne,VIC,3000,-37.81342697,144.97270203,,,
c53253e3-9feb-799c-ba29-fc63c47e622e,UNKNOWN,Professor Anthony Costello - Urologist,,,,,,"Level 8,14-20 Blackwood Street",North Melbourne,VIC,3051,-37.8017003,144.9529246,,,
92d6e32c-a9a0-2e2b-998c-9b18e178b1f0,CLOSED,Mr Michael Khan - Orthopaedic Surgeon,,09:00:00 - 14:00:00,,13:00:00 - 16:00:00,,"Level 3 Suite 1,20 Collins Street",Melbourne,VIC,3000,-37.81332779,144.97293091,,Mr Michael Khan - Orthopaedic Surgeon,
aa160190-9c5c-87a1-16df-3457d522f5b1,CLOSED,Dr Bruce E Taylor - Melbourne,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,175 Collins Street,Melbourne,VIC,3000,-37.81534576,144.96803284,,Bruce E Taylor,
681f93c0-8ab0-4a69-1b1b-3cd95ceffb91,CLOSED,Victorian Counselling & Psychological Services - QV,08:00:00 - 19:45:00,08:00:00 - 19:45:00,08:00:00 - 19:45:00,08:00:00 - 19:45:00,08:00:00 - 18:00:00,62 WELLINGTON PARADE,East Melbourne,VIC,3002,-37.81638611,144.9882528,09:00:00 - 15:00:00,THE TRUSTEE FOR THE VCPS TRUST,
eb490665-d33e-d440-c3bb-902c7f6ebe1b,CLOSED,Lygon Court Medical Clinic,09:30:00 - 18:00:00,09:30:00 - 18:00:00,09:30:00 - 18:00:00,09:30:00 - 18:00:00,10:00:00 - 18:00:00,"LYGON COURT,Level 1 Suite 3,380 Lygon Street",Carlton,VIC,3053,-37.79806137,144.96818542,,,
5aba0667-bbff-431e-a505-4f01130bc5d1,CLOSED,St Kilda Road Children's Clinic,,09:00:00 - 17:00:00,09:00:00 - 17:00:00,,09:00:00 - 17:00:00,"Level 1 Suite 42,431 St Kilda Road",Melbourne,VIC,3004,-37.83861437,144.97706,,,
07d07bed-9267-13d8-9547-e01ab379db11,CLOSED,Mr Michael Dooley - Orthopaedic Surgeon,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Suite 28,141 Grey Street",East Melbourne,VIC,3002,-37.81272125,144.98431396,,,
47aa80e1-b616-65a4-3a19-28583b227934,CLOSED,QV Optik,10:30:00 - 18:00:00,10:30:00 - 18:00:00,10:30:00 - 18:00:00,10:30:00 - 19:00:00,10:30:00 - 19:00:00,"QV Centre,Level 2 Shop 17-19,Red Cape Lane",Melbourne,VIC,3000,-37.81068039,144.96504211,12:00:00 - 18:00:00,,
331af4d7-dac5-59fb-8735-d3791d917250,CLOSED,Dr. Jonathan Akikusa - Paediatric Rheumatology,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Royal Childrens Hospital,Flemington Road",Parkville,VIC,3052,-37.79364395,144.94776917,,,
df59cfbe-5b86-7396-a150-7b51652f533c,CLOSED,Mr Richard Dallalana - Orthopaedic Surgery,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,"Park Clinic Orthopaedics,Level 7,166 Gipps Street",East Melbourne,VIC,3002,-37.81264877,144.98403931,,,
6ade4843-5426-236a-7040-aa7cc3fce244,CLOSED,Melbourne Dental Group,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 16:00:00,"Level 10 Suite 2,20 Collins Street",Melbourne,VIC,3000,-37.81332779,144.97293091,,,
a2cb3cb2-8c52-9036-8545-e95bc112c57b,CLOSED,Dr Sarah Kamel,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Suite 100,320 Victoria Parade",East Melbourne,VIC,3002,-37.80944061,144.98234558,,,
026dee9b-2e8d-8fa4-4fbc-aaf8b2de7a2d,CLOSED,Era Health Doctor Melbourne CBD,08:30:00 - 17:30:00,08:30:00 - 17:30:00,08:30:00 - 17:30:00,08:30:00 - 17:30:00,08:30:00 - 17:30:00,"Level 9,460 Bourke Street",Melbourne,VIC,3000,-37.8148613,144.96002197,,,
68b9f156-e812-0144-7956-17676394f356,CLOSED,Positive Solutions Psychological Services,09:00:00 - 19:00:00,09:00:00 - 19:00:00,09:00:00 - 19:00:00,09:00:00 - 19:00:00,09:00:00 - 19:00:00,"Level 31,120 Collins Street",Melbourne,VIC,3000,-37.8166275,144.96382141,,,
689ad596-1994-4b8d-9bcb-99e5ce135ba2,CLOSED,Bouverie Dental,09:00:00 - 19:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 19:00:00,09:00:00 - 17:00:00,69 BOUVERIE STREET,Carlton,VIC,3053,-37.80495785,144.96137735,,,
7e008912-18cf-37f5-0bf4-997b64258538,OPEN,HealthSmart Pharmacy VCCC,00:00:00 - 23:59:59,00:00:00 - 23:59:59,00:00:00 - 23:59:59,00:00:00 - 23:59:59,00:00:00 - 23:59:59,"Peter MacCallum Cancer Centre,311 Grattan Street",Melbourne,VIC,3000,-37.800185,144.956671,00:00:00 - 23:59:59,,00:00:00 - 23:59:59
3deaa3f1-4dd4-a100-313d-55a5e12fe2d3,CLOSED,Dr Steven Brown - Gastroenterologist,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Suite 42,166 172 Gipps Street",East Melbourne,VIC,3002,-37.81264877,144.98403931,,,
60913582-aafc-3df0-62b4-f2873903fff9,CLOSED,Neurological Surgery Victoria,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Level 4 Suite 4,517 St Kilda Road",Melbourne,VIC,3004,-37.84459305,144.97930908,,,
2a9e7591-5b6d-cd82-3cf3-94a1edef4707,CLOSED,Shinbone Medical,,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Shop 2,96 MacAulay Road",North Melbourne,VIC,3051,-37.79784775,144.94218445,,,
3b7b0be1-f8e8-d236-9c3c-52bda62b3853,CLOSED,Dr Michael Rasmussen - Obstetrics & Gynaecology,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Suite 115,320 Victoria Parade",East Melbourne,VIC,3002,-37.80957031,144.98188782,,,
a01e157f-86c5-4230-a03e-18ced4f97cfb,CLOSED,Dr Michael Findlay - Plastic Surgeon,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"RPS Melbourne,Suite 2,140 Clarendon Street",East Melbourne,VIC,3002,-37.81223903,144.98353544,,,
cc52d37c-ef14-af99-2b8b-2fb1fcab47b1,CLOSED,Mr Andrew Troy - Urologist - East Melbourne,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Epworth Freemasons Medical Centre,Floor 1 Suite 102,320 Victoria Parade",East Melbourne,VIC,3002,-37.80957031,144.98188782,,Andrew Troy - Urologist,
392f7ce2-9121-726e-c7a2-bf63faf8a632,UNKNOWN,Dr Alan Isaacs - Ophthalmologist,,,,,,"Unit 72,461 St Kilda Road",Melbourne,VIC,3004,-37.84065628,144.97865295,,,
7f14b5f7-efe9-4045-8041-203939da12f9,CLOSED,Prof Robert Whitbourn Rooms,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Suite 33, Level 3,141 GREY STREET",East Melbourne,VIC,3002,-37.81216228,144.98400593,,St Vincent's Private Hospital Melbourne Ltd,
4e19c91b-e6d2-1d2a-c088-bb2141e89724,UNKNOWN,Dr Tony Kostos,,,,,,"Level 2 Suite 21,141 Grey Street",East Melbourne,VIC,3002,-37.81272125,144.98431396,,,
a94d53cc-105d-20d8-d447-69ba5d2c5286,CLOSED,Orygen Youth Health,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,35 Poplar Road,Parkville,VIC,3052,-37.78095627,144.94732666,,,
288cc080-ee99-c325-3690-9a836878a0d8,CLOSED,Victorian Counselling & Psychological Services - East Melbourne,08:00:00 - 19:00:00,08:00:00 - 19:00:00,08:00:00 - 19:00:00,08:00:00 - 19:00:00,08:00:00 - 19:00:00,"Eastbourne House,62 Wellington Parade",East Melbourne,VIC,3002,-37.81641769,144.98822021,,THE TRUSTEE FOR THE VCPS TRUST,
5b08ca32-1c16-4d60-a61f-492a6b0ea10f,CLOSED,Cova Psychology,09:00:00 - 20:00:00,09:00:00 - 20:00:00,09:00:00 - 20:00:00,09:00:00 - 20:00:00,09:00:00 - 20:00:00,"Suite 19 Level 1,12 COLLINS STREET",Melbourne,VIC,3000,-37.81316771,144.9730892,,,
6a67b068-19df-5e78-47c6-03285bbd5c67,CLOSED,Melbourne Dental Clinic,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,"Level 1,723 Swanston Street",Carlton,VIC,3053,-37.80087662,144.96359253,,,
c131491e-3794-7065-85e7-5e110b41be42,CLOSED,Child Nutrition - Parkville,,,,09:00:00 - 14:30:00,,"Level 3 Suite 3-4,48 Flemington Road",Parkville,VIC,3052,-37.7950325,144.95080566,,"RALEIGH, MIRIAM HELENE",
0b5b4c51-4275-2b03-a139-7dc046fc0e5a,CLOSED,Carfi Psychological and Rehabilitation Services,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,"The Clocktower Centre,Level 2 Suite 58,255 Drummond Street",Carlton,VIC,3053,-37.79985428,144.96792603,,,
6d103e93-7d2e-5999-3a9b-2802e74d13c5,CLOSED,Melbourne Thyroid And Endocrine Centre,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Chelsea House,Suite 127,55 Flemington Road",North Melbourne,VIC,3051,-37.79981995,144.9541626,,,
5b635a00-ac8d-a64d-1181-ae64fb2db045,CLOSED,Dr Noel R Atkinson - Vascular Surgeon,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Private Medical Centre,Suite 3,300 Grattan Street",Parkville,VIC,3052,-37.79956055,144.95610046,,,
ee6f383b-a1b3-4ed4-60dd-31308b61a462,CLOSED,Eye Surgery Consultants,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,"Suite 216- 21,100 Victoria Parade",East Melbourne,VIC,3002,-37.8086319,144.97489929,,,
b514cffe-f991-cdfa-0cd5-adda5c6cd8bf,CLOSED,Panacea Movement Medicine,10:00:00 - 19:00:00,10:00:00 - 19:00:00,10:00:00 - 19:00:00,10:00:00 - 19:00:00,10:00:00 - 19:00:00,"Level 2 Suite 1,170 Elgin Street",Carlton,VIC,3053,-37.79708862,144.96878052,,,
e9a16229-1770-5cbb-74b1-669c759c44f7,CLOSED,Errol Street Spinal and Sports Physiotherapy,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 20:00:00,52 Errol Street,North Melbourne,VIC,3051,-37.80392075,144.9498291,09:00:00 - 13:00:00,,
2646bfd0-f918-bea9-7b8d-d6f6ea1df6d8,CLOSED,Lavrin & Lawrence Orthodontics - Collins Street,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,"Level 15,15 Collins Street",Melbourne,VIC,3000,-37.81385422,144.97335815,,Lavrin & Lawrence Orthodontics,
f48fffea-1e28-199f-1e63-6de3c5cb055b,CLOSED,Shine Psychology,09:00:00 - 17:00:00,09:00:00 - 16:00:00,,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Tiara Tower ,Level 2,2706/50 Haig Street",Southbank,VIC,3006,-37.826838,144.956838,,,
2731ce5f-77e2-48e0-a107-8acd98fc01d1,CLOSED,Paediatric Urology Victoria,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,48 FLEMINGTON ROAD,Parkville,VIC,3052,-37.79381849,144.94926665,,,
0c27a5a5-23a3-5bbc-4880-0c861ac10e79,CLOSED,City View Dental,08:30:00 - 17:30:00,08:30:00 - 17:30:00,08:30:00 - 17:30:00,08:30:00 - 17:30:00,08:30:00 - 16:30:00,"Level 5,766 Elizabeth Street",Melbourne,VIC,3000,-37.80056,144.95817566,,,
73486d93-a72c-c3f6-bf5c-3f7cdb1b0983,CLOSED,Victorian Clinical Genetics Services - Royal Children's Hospital,,09:00:00 - 17:00:00,,,,"Ground Floor Specialist Clinics Royal Children's Hospital,50 Flemington Road",Parkville,VIC,3052,-37.79475021,144.95059204,,VICTORIAN CLINICAL GENETICS SERVICES LIMITED,
db9601f1-3697-4363-ad41-5f94b2ced1c6,UNKNOWN,"Judy Whittle - Psychologist, Child Psychotherapist",,,,,,17 GRATTAN STREET,Carlton,VIC,3053,-37.80129222,144.96898409,,,
ad467d28-763c-9a0a-e390-8f4b89da6991,CLOSED,Anaesthesia Analgesia,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,339 QUEENSBERRY STREET,North Melbourne,VIC,3051,-37.80407411,144.95681255,,,
4828e0be-cb0d-d102-b0b4-16997aa47224,CLOSED,Maternal And Child Health Centre - Kensington,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Maternal And Child Health Centre,81A Altona Street",Kensington,VIC,3031,-37.79742813,144.92539978,,City of Melbourne - Maternal and Child Health Centres,
92645f2d-411e-0179-e057-4b60e881d6e5,CLOSED,Orygen Youth Health,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,35 Poplar Road,Parkville,VIC,3052,-37.78095627,144.94732666,,,
9f46bc27-f3a9-6976-3e91-06776fe4f96c,CLOSED,Dr D J Carolane,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Royal Women's Hospital,Level 2 Suite 9,20 Flemington Road",Parkville,VIC,3052,-37.79895782,144.95445251,,,
2186e026-2791-3d5f-93a6-06a89e519ff8,CLOSED,Collins Place Physiotherapy Clinic,,10:00:00 - 19:00:00,10:00:00 - 19:00:00,10:00:00 - 19:00:00,,"Shop 19,45 Collins Street",Melbourne,VIC,3000,-37.81464005,144.97203064,,,
7dbf2ec8-7ed1-2975-b528-47bf781ca554,CLOSED,Grey Street Anaesthetic Group,08:30:00 - 17:30:00,08:30:00 - 17:30:00,08:30:00 - 17:30:00,08:30:00 - 17:30:00,08:30:00 - 17:00:00,"Level 1 Suite 101,176 Wellington Parade",East Melbourne,VIC,3002,-37.81583786,144.98429871,,,
dcb03b1b-aba9-40b9-9c1d-395ded5715b7,CLOSED,Victoria Heart - East Melbourne,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,132 GREY STREET,East Melbourne,VIC,3002,-37.81106601,144.98419025,,,
aa981bac-fc22-ef03-a655-fcbecfc5b06d,CLOSED,Victoria Vein Clinic,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Level 5 Suite 506,100 Victoria Parade",East Melbourne,VIC,3002,-37.8086319,144.97489929,,,
abf4e7f7-1fa6-b4e0-82ae-5efe54b6903d,CLOSED,Prof Robert Whitbourn Rooms,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,159 Grey Street,East Melbourne,VIC,3002,-37.81173325,144.98419189,,St Vincent's Private Hospital Melbourne Ltd,
d9a50557-fd6a-f375-b55c-c5124f43caea,CLOSED,Maternal and Child Health Centre - Boyd Community Hub,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,"Boyd Community Hub,207 City Road",Southbank,VIC,3006,-37.8258667,144.96122742,,City of Melbourne - Maternal and Child Health Centres,
